CUSTOMER_ID,REGION,AGE,PARENT,OCCUPATION,MOBILE_APP_USER,CARD_COLOUR,CREDIT_LIMIT,SPEND_M1_TRAVEL,SPEND_M1_GROCERY,SPEND_M1_OTHER,SPEND_M2_TRAVEL,SPEND_M2_GROCERY,SPEND_M2_OTHER,SPEND_M3_TOTAL
7728,Wales,29,0,Self-employed,1,Blue,250,6.84,17.71,4.31,25.5,2.95,0.72,37.72
7729,England,56,0,Employed,1,Red,1000,13.47,64.32,236.76,55.21,90.13,40.97,266.73
7730,England,52,0,Retired,0,Black,500,0,0,0,31,46.57,35.99,5.56
7731,England,51,0,Retired,0,Red,250,3.89,11.6,5.2,9.31,30.33,13.6,19.98
7732,Wales,94,0,Retired,0,Black,250,6.26,17.78,5.31,16.85,32.92,14.28,0
7733,England,39,0,Student,0,Black,500,16.8,24.54,26.06,6.9,10.08,10.7,60.12
7734,England,45,1,Employed,1,Black,500,0,123.44,103.95,0,101.01,25.29,161.57
7735,Wales,36,0,Student,1,Black,500,0,18.59,0,0,31.83,0,10.36
7736,England,47,0,Student,1,Red,250,5.69,7.28,1.74,15.35,19.66,4.7,12.05
7737,England,31,0,Employed,1,Black,500,8.16,10.4,11.31,8.28,10.56,11.48,31.92
7738,England,66,0,Retired,1,Blue,250,0,15.33,0,0,22.39,0,16.29
7739,England,41,0,Self-employed,0,Black,250,7.91,22.82,8.29,2.86,8.26,3,23.38
7740,England,45,0,Student,1,Black,500,18.88,31.43,38.08,4.09,6.81,8.25,71.38
7741,Wales,43,0,Employed,1,Blue,500,0,53.78,99,22.75,0,69.44,127.24
7742,England,21,0,Student,1,Black,1000,85.45,62.46,64.9,0,0,0,154.24
7743,England,32,0,Self-employed,0,Blue,250,5.38,11.32,3.75,14.2,29.89,9.91,23.06
7744,England,18,0,Student,1,Red,250,46.85,0,0,33.93,25.32,0,45.45
7745,England,53,1,Self-employed,1,Black,1000,78.96,310.95,212.81,0,281.09,179.93,440.79
7746,England,28,0,Unemployed,0,Black,250,0,13.5,0,0,14.01,0,4.03
7747,England,52,0,Student,1,Red,1000,241.17,82.01,14.65,73.89,63.81,48.62,211.15
7748,England,37,1,Employed,1,Red,250,49.44,57.1,0,0,49.82,11.16,47.29
7749,Northern Ireland,23,0,Self-employed,0,Blue,250,3.85,7.31,2.63,10.47,19.91,7.16,38.61
7750,England,41,0,Student,0,Blue,250,0,20.89,0,0,23.92,0,15.46
7751,England,39,0,Unemployed,1,Red,250,6.96,11.09,11.21,8.48,13.53,13.67,21.57
7752,England,53,1,Employed,0,Red,1000,180.19,236.66,121.35,165.14,222.4,90.2,621.31
7753,Wales,21,1,Student,1,Blue,250,32.28,38.88,4.65,51.04,29.71,4.11,33.74
7754,England,73,0,Employed,0,Red,500,0,64.65,49.22,0,49.98,13.39,140.61
7755,England,57,0,Unemployed,1,Red,500,8.38,11.01,9.74,6.14,8.06,7.14,61.29
7756,Scotland,64,0,Employed,1,Red,250,13.87,17.39,36.49,18.2,30.27,91.08,148.38
7757,England,51,0,Retired,1,Black,1000,96.48,68.53,46.61,58.24,41.36,28.13,228.61
7758,England,58,0,Unemployed,1,Black,1000,227.44,133.56,77.17,187.32,136.55,43.6,365.1
7759,England,42,0,Employed,0,Red,1000,278.31,94.07,157.63,155.55,88.39,71.27,334.83
7760,England,21,0,Student,1,Black,500,4.17,4.84,3.47,36.46,42.32,30.34,0
7761,Northern Ireland,40,0,Employed,1,Red,250,62.34,0,14.32,40.43,26.58,29.69,95.52
7762,England,73,0,Employed,1,Black,250,63.85,12.34,25.93,70.09,14.11,86.31,48.68
7763,England,19,0,Student,1,Red,1000,49.12,49.36,6.34,213.82,74.83,0.13,313.03
7764,England,79,0,Unemployed,1,Red,1000,142.07,91.85,143.82,177.47,103.49,181.33,380.53
7765,England,69,0,Retired,0,Black,1000,232.87,17.42,84.69,261.93,38.71,40.54,250.78
7766,Northern Ireland,39,0,Self-employed,1,Black,500,0,0,0,0,0,0,0
7767,Scotland,42,0,Employed,1,Black,250,36.02,3.25,30.73,57.52,4.23,46.54,81.94
7768,Scotland,55,0,Unemployed,0,Blue,250,14.47,17.39,2.77,0,0,0,28.51
7769,Wales,21,1,Student,1,Blue,500,60.4,134.63,0.32,63.39,118.6,0.66,165.04
7770,England,61,0,Retired,0,Red,1000,66.82,26.13,22.52,56.18,21.97,18.93,59.28
7771,England,50,1,Employed,1,Red,250,55.64,72.19,58.72,33.65,67.35,35.1,94.75
7772,Wales,66,0,Retired,0,Blue,500,22.2,23.88,16,22.98,24.72,16.57,18.22
7773,Scotland,62,0,Employed,1,Red,1000,220.37,0,266.61,0,0,308.85,229.97
7774,England,22,0,Self-employed,1,Red,250,6.27,15.99,3.42,1.04,2.65,0.57,41.68
7775,England,61,0,Employed,1,Black,500,57.36,9.75,45.29,106.9,45.09,54.16,126.76
7776,England,58,1,Student,1,Red,1000,5.85,285.96,114.89,17.29,240.15,188.23,414.74
7777,England,77,0,Employed,1,Red,250,0,34.83,51.84,51.12,47.46,65.74,167.79
7778,Northern Ireland,69,0,Student,1,Black,1000,263.24,74.88,53.88,224.06,93.86,277.36,382.4
7779,England,57,0,Unemployed,1,Red,1000,0,134.95,0,0,102.5,0,128.05
7780,England,34,1,Student,1,Black,250,18.1,49.79,15.51,8.22,42.06,25.34,61.86
7781,England,40,1,Student,1,Black,250,43.17,74.68,0,58.49,62.54,0,108.72
7782,England,29,1,Student,1,Blue,250,9.5,18.99,3.31,9.6,19.2,3.35,15.07
7783,England,47,1,Employed,1,Black,1000,200.6,213.36,122.42,0,0,0,178.41
7784,England,30,1,Self-employed,1,Black,250,0,27.33,0,0,8.49,0,27.97
7785,England,80,0,Retired,0,Blue,250,4.58,7.16,2.2,2.82,4.41,1.35,30.26
7786,England,47,0,Unemployed,1,Black,1000,53.64,26.05,27.58,21.19,10.29,10.89,71.19
7787,England,55,0,Student,1,Red,500,113.01,0,20.1,110.81,0,48.56,24.31
7788,Wales,66,0,Retired,0,Blue,250,0.67,10.16,32.11,4.06,23.04,21.59,104.32
7789,England,65,0,Retired,0,Black,250,32.18,25.58,65.01,44.26,22.67,26.29,57.13
7790,England,44,1,Student,1,Red,500,0,144.17,61.71,30.78,110.14,46.5,184.07
7791,Scotland,33,1,Employed,0,Black,500,124.66,124.43,11.04,54.42,87.47,10.09,180.43
7792,Northern Ireland,47,0,Unemployed,0,Black,250,14.08,30.94,7,15.75,34.61,7.83,50.02
7793,England,43,0,Employed,0,Black,1000,31.52,66.83,39.3,194.61,107.55,143.55,433.25
7794,England,40,0,Employed,1,Red,250,37.28,0,12.93,35.91,31.4,6.49,106.41
7795,England,19,0,Employed,1,Black,250,6.49,9.66,1.09,28.58,14.24,1.52,49.88
7796,England,45,0,Employed,0,Red,1000,0,101.46,12.76,142.16,118.3,75.29,446.62
7797,England,25,0,Unemployed,1,Blue,250,4.83,17.13,7.95,4.78,16.95,7.87,22.57
7798,England,50,0,Employed,1,Black,250,0,37.17,63.07,0,30.78,0,80.77
7799,England,40,1,Employed,0,Black,500,85.26,123.11,10.59,100.74,133.14,15.33,70.53
7801,England,37,0,Employed,0,Black,500,107.83,55.33,7.05,72.74,81.36,1.97,115.5
7802,England,59,1,Employed,0,Black,250,19.36,43.57,42.33,8.85,38.95,61.51,107.09
7803,Scotland,57,1,Unemployed,1,Red,250,33.04,43.48,52.21,26.84,35.22,3.29,118.23
7804,Northern Ireland,34,0,Unemployed,1,Black,250,6.47,19.45,9.15,10.71,32.2,15.15,0
7805,England,38,0,Unemployed,1,Blue,500,9.83,13.87,15.95,16.11,22.74,26.14,48.74
7806,England,36,0,Student,1,Red,250,6.98,11.56,3.97,6.24,10.35,3.56,26.03
7807,England,23,0,Student,1,Black,500,0,0,0,42.97,51.86,31.97,69.47
7808,England,55,0,Employed,1,Black,250,56.56,35.99,41.11,0,46.39,0,97.71
7809,England,35,1,Employed,1,Red,500,0,89.7,45.59,120.11,87.78,40.8,217.95
7810,Scotland,22,0,Student,1,Black,1000,104.31,66.63,45.1,0,0,0,168.16
7811,England,47,1,Student,1,Red,500,42.63,152.01,81.04,62.47,155.43,79.98,167.84
7812,England,56,0,Unemployed,0,Black,250,2.15,6.12,1.49,10.65,30.24,7.34,0
7813,England,52,1,Employed,1,Red,250,19.48,48.82,9.51,31.06,39.13,32.28,69.98
7814,England,54,0,Student,1,Red,250,54.12,22.24,37.72,28.54,20.62,55.69,84.01
7815,Scotland,41,0,Employed,0,Red,250,25.02,0,10.16,34.87,19.6,23.52,124.17
7816,England,50,0,Employed,1,Red,250,15.73,24.29,51.25,34.62,34.3,42.11,102.35
7817,England,55,1,Employed,1,Red,250,50.66,52.52,0,22.2,51.86,0,44.81
7818,England,77,0,Employed,1,Red,250,52.36,0,0,61.51,0,0,98.82
7819,Scotland,24,0,Unemployed,1,Red,500,2.99,3.75,2.35,22.33,28.02,17.61,23.58
7820,England,78,0,Student,0,Red,500,101.46,29.82,21.99,106.43,28.18,149.85,264.43
7821,Scotland,54,0,Student,1,Black,500,40.51,0,60.29,87.42,36.74,35.85,156.54
7822,England,18,0,Student,1,Red,250,70.44,24.71,0,66.71,24.96,0,48.59
7823,England,69,0,Employed,1,Black,250,54.13,31.58,0,52.25,43.26,0,96.07
7824,England,59,1,Employed,1,Black,500,0,90.99,36.7,16.53,0,97.94,223.43
7825,England,34,0,Unemployed,1,Red,500,20.69,28.88,19.55,17.21,24.02,16.26,51.62
7826,Wales,55,0,Retired,1,Blue,250,6.22,13.84,6.26,8.72,19.42,8.79,38.87
7827,England,30,0,Self-employed,0,Black,250,9.51,20.56,4.82,8.12,17.55,4.12,39.26
7828,England,48,0,Self-employed,1,Black,1000,4.58,2.44,1.78,45.44,39.31,28.68,182.01
7829,England,39,1,Employed,1,Black,1000,0,302.86,49.27,0,243.35,116.35,319.52
7830,England,65,0,Retired,0,Red,500,108.3,15.54,100.03,86.31,39.1,0,145.2
7831,England,21,1,Student,1,Black,1000,127.08,192.79,0.71,200.3,183.94,9.92,419.17
7832,England,57,0,Student,0,Red,500,147.02,0,2.5,124.81,0,73.66,220.14
7833,England,50,0,Employed,0,Red,500,108.43,19.61,8.12,75.59,53.7,70.21,142.2
7834,England,44,0,Student,1,Black,500,107.67,7.39,65.08,92.5,16.18,79.06,160.66
7835,England,39,1,Employed,0,Black,500,89.45,84.13,4.16,0,83.42,3.52,85.55
7836,England,76,0,Retired,1,Black,250,0,36.13,25.22,10.14,46,1.1,119.52
7837,England,28,0,Unemployed,1,Black,1000,24.4,151.04,28.43,167.66,154.56,39.27,261.74
7838,England,58,1,Employed,1,Red,250,60.03,0,0,36.68,37.81,0,81.34
7839,England,56,0,Retired,0,Blue,250,2.31,6.17,4.14,7.74,20.67,13.87,42.39
7840,England,58,1,Self-employed,1,Red,250,40.54,75.75,48.61,58.82,64.19,67.92,130.39
7841,Scotland,37,0,Self-employed,0,Black,250,8.05,23.66,6.47,10.84,25.42,6.95,17.6
7842,England,22,0,Student,1,Red,250,44.05,28.96,6.34,65.06,36.27,4.67,60.07
7843,England,40,0,Employed,1,Red,250,0,12.3,0,0,27.42,0,112.58
7844,Scotland,61,0,Retired,0,Red,250,4.92,8.14,0,8.76,14.49,0,2.39
7845,England,84,0,Retired,0,Red,250,54.23,0,23.49,51.72,25.25,0,113.95
7846,Scotland,44,0,Self-employed,1,Red,500,0,15.64,0,45.36,24.67,73.76,120.93
7847,England,36,1,Employed,0,Black,250,0,41.97,12.58,17.86,49.5,9.29,87.09
7848,Wales,45,0,Student,0,Blue,1000,91.91,41.79,54.38,66.89,30.42,39.58,85.45
7849,England,46,0,Employed,1,Red,500,102.8,9.32,32.23,104.92,28.55,29.05,218.55
7850,England,51,0,Self-employed,1,Black,250,7.5,21.98,11.99,3.82,4.6,2.51,26.83
7851,England,52,0,Employed,1,Red,250,8.78,20.64,56.22,18.53,29.91,31.14,96.54
7852,England,36,1,Self-employed,1,Black,500,142.12,0,16.36,45.77,0,62.76,232.6
7853,England,45,0,Student,0,Red,1000,41.66,25.83,17.05,3.62,24.84,72.31,93.89
7854,England,46,0,Student,1,Black,250,0.97,0.69,44.35,26.26,11.73,33.94,80.04
7855,England,42,1,Employed,1,Red,500,0,104.68,55.02,0,113.84,0,102.28
7856,England,52,1,Student,1,Red,1000,6.81,293.76,186.62,0,282.05,39.22,399.03
7857,Northern Ireland,18,0,Student,1,Red,250,27.08,20.36,0,47.28,14.82,0,58.41
7858,England,42,0,Unemployed,1,Red,500,101.05,0.27,0,101.63,12.71,0,97.58
7859,Northern Ireland,29,0,Student,1,Blue,250,2.92,9.47,6.56,5.14,16.69,11.56,7.91
7860,England,70,0,Employed,1,Red,1000,0,76.83,303.37,0,145,77.03,347.72
7861,England,33,0,Student,1,Red,250,0,14.49,1.69,0,15.14,16.78,27.28
7862,England,47,1,Employed,1,Red,1000,13.05,173.12,11.83,90.99,137.26,176.8,420.25
7863,England,39,1,Employed,1,Red,250,2.88,0,11.09,3.7,52.12,41.58,58.81
7864,England,18,0,Student,1,Blue,1000,55.94,125.67,33.02,54.27,26.86,32.03,173.23
7865,England,51,1,Employed,0,Black,250,20.42,39.9,23.21,51.04,47.36,14.99,146.93
7866,England,58,0,Employed,1,Black,500,29.35,32,0,15.14,66.41,17.74,110.83
7867,England,45,1,Student,1,Red,500,0,93.93,17.58,0,108.79,37.43,183.61
7868,England,18,0,Student,1,Red,250,69.71,4.66,0,37.47,11.24,0,26.98
7869,England,55,0,Student,1,Black,500,100.2,7.48,83.43,42.4,8.13,103.19,136.48
7870,England,62,0,Unemployed,0,Red,250,3.16,6.05,2.59,9.99,19.14,8.21,0
7871,England,70,0,Employed,1,Black,500,0,51.49,74.77,89.62,40.78,143.54,154.5
7872,England,53,0,Retired,0,Red,500,13.64,16.92,7.56,23.98,29.75,13.28,42.9
7873,England,36,1,Employed,1,Black,500,0,90.85,55.21,39.28,70.03,6.16,121.48
7874,England,20,0,Unemployed,1,Red,250,16.95,27.53,11.79,2.41,3.91,1.67,41.35
7875,England,59,1,Employed,1,Red,250,8.34,76.95,38,26.13,78.59,38,139.3
7876,England,27,1,Employed,1,Red,500,116.35,111.45,0,98.91,108.2,27.76,157.12
7877,England,39,1,Employed,1,Red,500,85.77,138.34,59.4,116.94,142.47,37.6,175.04
7878,England,43,0,Employed,0,Black,250,0,5.31,42.99,0,8.42,21.24,17.61
7879,England,47,1,Student,1,Red,1000,0,227.32,60.79,0,229.69,82.94,457.32
7880,Scotland,61,0,Retired,1,Blue,250,8.55,20.34,7.76,12.85,30.57,11.66,43.43
7881,England,45,0,Self-employed,1,Red,250,0,0,0,10,25.34,9.57,52.57
7882,England,30,0,Self-employed,1,Blue,1000,137.8,56.9,67.38,117.23,48.4,57.33,300
7883,England,60,0,Employed,0,Red,250,14.97,27.27,8.29,10,18.22,5.54,65.1
7884,England,47,1,Employed,1,Red,1000,121.42,170.87,221.23,66.93,179.22,180.43,311.16
7885,Scotland,38,1,Student,1,Black,250,0,40.2,11.39,0,0,11.04,22.51
7886,Scotland,39,0,Employed,1,Black,500,70.86,54.95,77.4,0,37.78,41.7,114.42
7887,England,55,0,Employed,1,Red,500,14.68,50.76,0,38.32,69.69,0,201.94
7888,England,53,1,Employed,1,Black,250,0,47.56,18.63,0,57.08,29.83,112.58
7889,England,45,0,Student,1,Red,500,94.36,9.84,34.46,64.43,46.93,1.25,166.83
7890,England,44,0,Employed,1,Black,250,21.36,0,17.68,34.5,0,47.39,103.07
7891,England,66,0,Retired,1,Blue,250,5.49,10.48,4.77,7.6,14.51,6.6,36.22
7892,England,47,1,Employed,0,Red,500,36.77,51.64,17.13,33.57,47.13,15.64,23.51
7893,England,45,1,Self-employed,1,Black,250,6.65,13.62,4.4,8.68,17.8,5.75,20.24
7894,England,61,0,Employed,1,Red,250,0,5.52,5.79,0,10.59,4.24,70.6
7895,Northern Ireland,52,0,Retired,1,Red,250,5.47,11.38,4.18,8.29,17.25,6.34,19.46
7896,England,57,1,Retired,1,Blue,250,11.07,34.38,10.2,6.59,20.49,6.08,50.63
7897,England,31,0,Employed,1,Red,1000,0,120.51,43.28,0,91.45,17.4,52.36
7898,England,44,0,Employed,0,Black,250,0,35.13,5.96,0,0,17.1,35.95
7899,England,40,0,Employed,1,Black,1000,0,133.28,156.73,168.03,129.9,109.1,237.99
7900,Scotland,42,0,Student,1,Red,500,43.63,59.77,55.37,37.57,51.46,47.68,61.15
7901,England,73,0,Unemployed,0,Black,500,113.66,27.02,51.95,130.39,53.03,31.68,189.37
7902,England,26,1,Employed,1,Black,500,110.03,0,12.77,0,0,18.44,97.46
7903,England,38,1,Employed,1,Red,500,77.93,0,0,0,0,0,132.67
7904,England,18,0,Employed,1,Red,250,0,2.22,0,56.79,10.23,0,82.13
7906,England,40,0,Self-employed,1,Red,1000,56.22,26.43,22.94,72.61,34.14,83.93,226.28
7907,England,68,0,Retired,1,Red,250,0,5.53,82.52,33.82,20.26,77.06,39.12
7908,Wales,63,0,Retired,0,Red,250,12.8,17.04,7.81,4.75,6.32,2.9,27.36
7909,England,44,0,Unemployed,0,Blue,250,4.97,8.38,1.44,3.07,5.18,0.89,32.04
7910,England,42,0,Student,1,Red,500,17.94,17.67,16.91,27.73,27.31,26.13,110.9
7911,England,82,0,Unemployed,1,Red,250,34.47,34.04,68.11,34.54,35.54,36.11,112.77
7912,England,45,0,Employed,0,Black,250,0,0,21.18,53.32,0,22.2,44.81
7914,Wales,18,0,Student,0,Blue,1000,140.09,110.45,0,57.41,99.02,0,325.72
7915,England,38,1,Student,1,Red,1000,261.04,237.45,122.91,186.09,210.96,33.28,380.09
7916,England,75,0,Employed,1,Black,250,33.04,33.13,59.59,36.02,42.87,81.46,154.28
7917,England,28,0,Self-employed,1,Red,250,17.46,19.19,12.02,15.94,31.14,10.98,28.24
7918,England,43,0,Self-employed,0,Blue,250,11.67,19.09,5.44,17.61,28.81,8.22,17.64
7919,England,65,1,Retired,1,Blue,500,22.19,26.82,22.97,38.98,47.12,40.36,43.64
7920,England,34,0,Student,1,Blue,250,12,28.97,6.25,11.45,27.64,5.97,43.04
7921,England,44,0,Student,1,Red,250,9.12,35.17,21.92,50.21,33.67,10.07,88.04
7922,England,57,0,Employed,0,Black,250,0,2.4,39.6,70.08,0,58.87,114.5
7924,Wales,39,0,Student,1,Blue,500,34.01,45.02,41.26,18.54,28.88,22.5,21.55
7925,England,32,0,Student,1,Blue,250,20.49,34.13,10.67,1.76,2.93,0.91,68.55
7926,Wales,46,0,Unemployed,1,Black,500,4.75,5.2,5.12,24.67,27,26.59,19.21
7927,England,48,0,Employed,1,Black,500,0,77.43,0,83.26,76.53,0,144.59
7928,England,33,0,Self-employed,1,Black,1000,36.81,13.21,17.39,153.78,55.18,72.66,0.98
7929,England,26,0,Self-employed,1,Blue,250,3.45,8.09,2.24,14.58,34.16,9.47,0
7930,England,33,1,Unemployed,1,Red,250,0,71.24,9.24,26.03,66.74,0,96.39
7931,England,37,1,Employed,0,Red,500,80.86,104.78,4.78,79.04,103.37,63.09,143.74
7932,England,49,1,Employed,1,Red,500,84.55,84.77,74.86,80.93,71.08,76.71,236.02
7933,Scotland,41,0,Student,1,Black,1000,73.61,57.24,30.05,61.79,48.04,25.22,73.34
7934,England,41,0,Employed,0,Black,250,0,21.13,7.21,0,32.86,29.09,51.68
7935,England,46,0,Student,0,Blue,250,5.24,9.74,3.98,11.23,20.85,10.42,33.31
7936,England,19,0,Student,1,Black,1000,185.69,43.27,69.23,0,0,0,232.84
7937,England,62,0,Retired,0,Black,250,37.98,14.7,21.15,42.89,18.88,27.38,86.24
7938,England,38,0,Self-employed,1,Black,1000,98.33,54.96,40.15,34.84,19.47,14.23,105.55
7939,England,28,0,Self-employed,0,Blue,1000,85.56,52.34,74.92,36.26,22.18,15.33,224.28
7940,England,70,0,Retired,1,Black,250,2.21,15.07,79.52,15.12,21.08,27.5,69.88
7941,England,34,0,Employed,0,Black,1000,0,139.01,75.56,0,184.42,61.35,239.7
7942,England,80,0,Retired,0,Blue,250,4.02,7.06,3.15,7.13,12.51,5.59,27.8
7943,England,65,0,Retired,1,Red,500,93.48,49.56,0,52.66,54.64,2.42,278.39
7944,Northern Ireland,46,0,Unemployed,1,Black,250,0,0,0,7.09,15.49,5.27,17.27
7945,England,59,0,Retired,0,Black,1000,140.71,78.15,46.53,43.66,24.25,14.44,87.44
7946,England,70,0,Retired,0,Blue,250,7.87,34.89,12.94,8.89,23.03,14.62,28.24
7947,England,57,1,Unemployed,1,Black,250,0,68.25,0,5.54,55.48,50.42,124.33
7948,England,22,1,Unemployed,1,Red,250,8.09,75.97,2.4,29.49,71.74,1.54,91.91
7949,England,18,0,Unemployed,1,Blue,250,7.94,12.97,4.21,9.37,15.31,4.97,21.54
7950,England,78,0,Retired,1,Red,500,8.75,7.22,135.41,0,17.95,4.87,45.46
7951,England,42,0,Student,1,Red,1000,103.56,98.42,67.96,0,107.03,86.47,124.91
7952,England,36,0,Student,1,Blue,1000,70.29,42.13,31.01,121.79,73,53.73,89.03
7953,England,56,0,Student,1,Red,250,1.95,18.61,60.19,37.62,17.55,35.14,97.15
7954,England,54,0,Employed,1,Black,250,47.33,4.51,8.43,0,6.7,9.61,119.47
7955,Scotland,62,0,Student,0,Red,250,65.63,17.3,6.67,68.62,11.41,23.72,74.65
7956,England,60,0,Student,1,Red,250,0,0,25.79,25.13,0,50.18,138.95
7957,England,61,0,Retired,0,Black,500,13.78,20.77,13.23,6.35,9.57,6.09,44.79
7958,England,32,0,Self-employed,1,Black,1000,154.41,49.88,64.57,131.23,42.39,54.88,59.77
7959,England,57,0,Retired,0,Black,250,1.84,5.71,1.06,8.64,26.83,5,2.02
7960,England,27,0,Unemployed,1,Black,500,0,0,0,33.15,29.69,19.18,30.47
7961,England,38,1,Self-employed,1,Red,250,45.39,42.56,1.81,26.53,38.58,34.04,70.73
7962,England,69,0,Retired,0,Red,250,56.9,16.59,74.05,25,32.15,27.23,69.69
7963,England,30,1,Self-employed,1,Red,250,20.94,74.08,2.53,25.82,75.83,14.63,136.62
7964,England,30,1,Student,1,Red,250,0,50.94,13.93,0,52.52,12.92,118.68
7965,Northern Ireland,38,1,Self-employed,1,Red,1000,49.05,20.32,24.33,69.57,28.82,34.51,92.66
7966,England,72,0,Unemployed,0,Red,250,59.4,32.88,51.35,23.24,41.4,45.24,49.22
7967,England,40,0,Employed,1,Black,250,35.42,30.07,5.69,0,34.57,20.77,83.06
7968,England,52,1,Employed,1,Black,500,0,80.49,134.64,0,77.84,57.62,175.4
7969,England,52,0,Retired,0,Red,250,8.05,21.15,6.67,5.1,13.4,4.23,46.87
7970,England,55,0,Retired,1,Blue,250,7.98,21.95,4.83,9.18,25.26,5.55,57.76
7971,England,42,0,Student,0,Black,250,0,17.54,0,0,7.13,0,19.12
7972,England,53,0,Unemployed,1,Black,1000,42.62,12.72,36.11,95.15,28.39,80.62,95.35
7973,England,64,0,Employed,1,Black,250,28.57,32.32,89.74,19.52,37.1,77.05,90.4
7974,England,52,1,Employed,1,Black,500,42.02,119.47,95.99,89.85,110.45,28.88,261.68
7975,Northern Ireland,46,1,Employed,1,Black,1000,141.35,238.83,177.29,230.03,195.23,165.69,332.87
7976,England,51,1,Unemployed,0,Black,250,38.91,61.05,5.56,51.6,0,1.28,92.19
7977,England,35,0,Employed,1,Black,500,11.55,32.52,39.47,10.51,44.77,49.46,133.58
7978,England,25,1,Self-employed,1,Black,250,0,43.46,3.12,0,40.12,2.48,70.31
7980,England,20,1,Self-employed,1,Blue,1000,82.18,34.16,32.06,25.49,10.59,9.94,98.95
7981,England,70,0,Retired,0,Black,500,3.05,4.39,3.13,24.92,35.8,25.56,43.91
7982,England,37,0,Employed,1,Blue,500,57.59,63.72,22.42,21.93,26.99,27.4,53.29
7983,England,66,0,Unemployed,1,Black,250,20.69,30.53,66.53,23.59,33.74,34.25,61.16
7984,England,37,1,Employed,1,Red,500,0,79.75,19.25,0,63.47,55.36,223.16
7985,England,49,1,Employed,1,Red,500,6.97,120.13,38.48,26.02,92.24,107.51,225.24
7986,England,41,0,Unemployed,1,Red,250,5.24,12.44,4.25,7.52,17.86,6.11,15.69
7987,England,68,0,Retired,0,Blue,250,11.34,16.92,8.38,5.92,8.84,4.38,17.98
7988,England,52,0,Employed,1,Black,250,57.48,18.6,37.27,39.27,27.27,53.87,141.19
7989,Scotland,58,0,Self-employed,0,Red,500,20.13,26.07,21.01,19.96,25.85,20.83,33.15
7990,Northern Ireland,43,0,Unemployed,1,Red,250,2.72,6.38,3.03,3.27,7.67,3.64,22.38
7991,England,32,0,Employed,1,Blue,250,12.02,21.46,4.13,12.4,22.14,4.26,53.97
7992,England,47,1,Self-employed,0,Red,500,15.15,30.52,28.09,13.01,26.22,24.13,101.16
7993,England,66,1,Employed,0,Black,250,20.1,40.41,64.87,43.59,39.28,31.17,107.69
7994,England,54,0,Student,0,Red,250,22.53,0,20.42,31.97,0,34.03,79.94
7995,England,42,0,Self-employed,0,Blue,250,8.33,16.23,3.91,13.42,26.14,6.3,47.95
7996,England,53,1,Employed,1,Red,500,63.14,135.53,29.69,65.04,104.4,96.26,236.36
7997,England,65,0,Retired,0,Black,250,3.32,13.53,49.08,10.1,18.9,53.21,68.34
7998,England,46,1,Self-employed,0,Black,250,2.22,23.15,1.65,3.75,8.25,2.79,25.89
7999,England,37,1,Unemployed,1,Red,250,0,74.22,25.79,0,76.21,7.55,76.49
8000,England,63,1,Unemployed,0,Red,500,127.74,114.11,87.97,62.66,114.31,25.24,245.13
8001,Scotland,31,0,Student,1,Red,500,22.47,35.51,26.71,14.14,22.34,34.78,52.83
8002,England,48,1,Employed,0,Black,250,34.32,45.95,0,44.6,54.84,0,102.17
8003,England,49,0,Student,1,Black,500,70.72,0,92.74,72.9,42.99,44.91,76.15
8004,England,42,1,Employed,1,Red,250,28.94,64.41,24.71,51.42,60.91,47.52,127.58
8005,England,35,1,Employed,1,Red,250,25.53,45.76,20.08,16.69,53.51,28.71,95.51
8006,England,30,1,Self-employed,1,Black,1000,40.73,24,14.98,17.96,31.32,19.55,79.09
8007,England,36,1,Employed,1,Red,500,43.86,122.37,19.31,24.72,116.96,37.95,188.04
8008,England,20,0,Unemployed,1,Black,250,1.43,6.33,2.05,4.02,17.87,5.78,14.61
8009,England,29,0,Self-employed,1,Black,250,2.25,8.64,2.53,2.1,8.06,2.36,23
8010,Scotland,53,0,Employed,1,Red,250,18.05,1.29,27.57,7.38,10.99,35.29,69.74
8011,England,53,0,Employed,1,Black,250,1.54,4.8,2.07,8.41,26.21,11.3,16.56
8012,Wales,49,1,Self-employed,1,Blue,500,0,126.58,1.71,49.64,100.9,27.65,176.71
8013,England,37,1,Student,0,Black,1000,244.71,255.51,81.41,267.94,199.13,67.28,381.79
8014,England,36,0,Employed,1,Red,500,0,57.82,23.96,48.54,0,6.13,119.55
8015,England,38,0,Student,1,Red,1000,93.66,43.63,63.12,63.16,29.42,42.57,132.32
8016,England,33,0,Unemployed,1,Black,500,135.52,0,6.18,112.24,41.38,21.99,187.39
8017,England,53,0,Employed,0,Blue,1000,127.29,56.43,26.71,162.85,72.19,34.18,102.11
8018,England,68,0,Unemployed,0,Blue,500,11.19,16.36,7.94,9.88,14.45,8.45,69.71
8019,England,43,0,Employed,0,Black,250,50.95,5.86,16.18,17.14,4.92,23.72,55.03
8020,England,38,0,Student,1,Blue,250,0,21.15,0,0,12.67,0,18.21
8021,Scotland,55,0,Retired,0,Black,500,0.25,0.25,0.24,45.32,45.85,42.59,3.92
8022,England,32,0,Unemployed,1,Red,500,10.48,13.88,16.54,16.64,22.02,26.25,29.12
8023,England,78,0,Retired,0,Black,500,29.84,26.76,27.3,22.39,20.08,46.89,34.63
